2252	1202	0	0	0	0	0	0	1656594987269
2241	1196	0	0	0	0	0	0	1656594988289
2232	1184	0	0	0	0	0	0	1656594989309
2226	1175	0	0	0	0	0	0	1656594990329
2223	1170	0	0	0	0	0	0	1656594991349
2221	1158	0	0	0	0	0	0	1656594992369
2220	1149	0	0	0	0	0	0	1656594993389
2219	1144	0	0	0	0	0	0	1656594994409
2219	1140	0	0	0	0	0	0	1656594995429
2219	1137	0	0	0	0	0	0	1656594996449
2218	1128	0	0	0	0	0	0	1656594997469
2217	1120	0	0	0	0	0	0	1656594998489
2214	1115	0	0	0	0	0	0	1656594999509
2206	1112	0	0	0	0	0	0	1656595000529
2200	1110	0	0	0	0	0	0	1656595001549
2196	1109	0	0	0	0	0	0	1656595002569
2194	1108	0	0	0	0	0	0	1656595003589
2193	1107	0	0	0	0	0	0	1656595004609
2192	1101	0	0	0	0	0	0	1656595005629
2191	1093	0	0	0	0	0	0	1656595006649
2191	1088	0	0	0	0	0	0	1656595007669
2191	1085	0	0	0	0	0	0	1656595008689
2190	1082	0	0	0	0	0	0	1656595009709
2190	1081	0	0	0	0	0	0	1656595010729
2190	1081	0	0	0	0	0	0	1656595011749
2190	1080	0	0	0	0	0	0	1656595012769
2190	1080	0	0	0	0	0	0	1656595013789
2190	1080	0	0	0	0	0	0	1656595014809
2190	1080	0	0	0	0	0	0	1656595015829
2190	1080	0	0	0	0	0	0	1656595016849
2190	1078	0	0	0	0	0	0	1656595017869
2190	1075	0	0	0	0	0	0	1656595018889
2190	1068	0	0	0	0	0	0	1656595019909
2190	1062	0	0	0	0	0	0	1656595020929
2190	1058	0	0	0	0	0	0	1656595021949
2190	1055	0	0	0	0	0	0	1656595022969
2190	1054	0	0	0	0	0	0	1656595023989
2188	1053	0	0	0	0	0	0	1656595025009
2187	1052	0	0	0	0	0	0	1656595026029
2184	1052	0	0	0	0	0	0	1656595027049
2180	1052	0	0	0	0	0	0	1656595028069
2174	1052	0	0	0	0	0	0	1656595029089
2171	1052	0	0	0	0	0	0	1656595030109
2167	1052	0	0	0	0	0	0	1656595031129
2165	1052	0	0	0	0	0	0	1656595032149
2164	1052	0	0	0	0	0	0	1656595033169
2163	1052	0	0	0	0	0	0	1656595034189
2163	1052	0	0	0	0	0	0	1656595035209
2163	1052	0	0	0	0	0	0	1656595036229
2163	1052	0	0	0	0	0	0	1656595037249
2163	1051	0	0	0	0	0	0	1656595038269
2163	1047	0	0	0	0	0	0	1656595039289
2162	1043	0	0	0	0	0	0	1656595040309
2162	1037	0	0	0	0	0	0	1656595041329
2162	1033	0	0	0	0	0	0	1656595042349
2162	1029	0	0	0	0	0	0	1656595043369
2162	1027	0	0	0	0	0	0	1656595044389
2162	1026	0	0	0	0	0	0	1656595045409
2162	1025	0	0	0	0	0	0	1656595046429
2162	1024	0	0	0	0	0	0	1656595047449
2162	1024	0	0	0	0	0	0	1656595048469
2162	1024	0	0	0	0	0	0	1656595049489
2162	1024	0	0	0	0	0	0	1656595050509
2162	1024	0	0	0	0	0	0	1656595051529
2162	1024	0	0	0	0	0	0	1656595052549
