2664	933	0	0	0	0	0	0	1660168262706
2654	925	0	0	0	0	0	0	1660168263726
2648	920	0	0	0	0	0	0	1660168264746
2635	917	0	0	0	0	0	0	1660168265766
2625	911	0	0	0	0	0	0	1660168266786
2619	901	0	0	0	0	0	0	1660168267806
2614	894	0	0	0	0	0	0	1660168268826
2602	890	0	0	0	0	0	0	1660168269846
2594	888	0	0	0	0	0	0	1660168270866
2590	887	0	0	0	0	0	0	1660168271886
2587	886	0	0	0	0	0	0	1660168272906
2581	885	0	0	0	0	0	0	1660168273926
2571	885	0	0	0	0	0	0	1660168274946
2565	885	0	0	0	0	0	0	1660168275966
2561	885	0	0	0	0	0	0	1660168276986
2558	885	0	0	0	0	0	0	1660168278006
2557	885	0	0	0	0	0	0	1660168279026
2556	884	0	0	0	0	0	0	1660168280046
2556	883	0	0	0	0	0	0	1660168281066
2554	881	0	0	0	0	0	0	1660168282086
2551	878	0	0	0	0	0	0	1660168283106
2543	875	0	0	0	0	0	0	1660168284126
2537	871	0	0	0	0	0	0	1660168285146
2533	867	0	0	0	0	0	0	1660168286166
2531	863	0	0	0	0	0	0	1660168287186
2529	860	0	0	0	0	0	0	1660168288206
2528	859	0	0	0	0	0	0	1660168289226
2528	858	0	0	0	0	0	0	1660168290246
2528	858	0	0	0	0	0	0	1660168291266
2527	857	0	0	0	0	0	0	1660168292286
2527	857	0	0	0	0	0	0	1660168293306
2527	857	0	0	0	0	0	0	1660168294326
2526	857	0	0	0	0	0	0	1660168295346
2518	857	0	0	0	0	0	0	1660168296366
2511	857	0	0	0	0	0	0	1660168297386
2507	857	0	0	0	0	0	0	1660168298406
2504	857	0	0	0	0	0	0	1660168299426
2502	857	0	0	0	0	0	0	1660168300446
2501	857	0	0	0	0	0	0	1660168301466
2500	857	0	0	0	0	0	0	1660168302486
2499	857	0	0	0	0	0	0	1660168303506
2499	857	0	0	0	0	0	0	1660168304526
2499	857	0	0	0	0	0	0	1660168305546
2499	857	0	0	0	0	0	0	1660168306566
2499	857	0	0	0	0	0	0	1660168307586
2498	860	0	0	0	0	0	0	1660168308606
2498	859	0	0	0	0	0	0	1660168309626
2496	858	0	0	0	0	0	0	1660168310646
2489	857	0	0	0	0	0	0	1660168311666
