2144	1874	0	0	0	0	0	0	1657921569532
2127	1867	0	0	0	0	0	0	1657921570552
2106	1856	0	0	0	0	0	0	1657921571572
2084	1845	0	0	0	0	0	0	1657921572592
2061	1838	0	0	0	0	0	0	1657921573612
2038	1834	0	0	0	0	0	0	1657921574632
2020	1825	0	0	0	0	0	0	1657921575652
2000	1815	0	0	0	0	0	0	1657921576672
1985	1809	0	0	0	0	0	0	1657921577692
1968	1806	0	0	0	0	0	0	1657921578712
1957	1804	0	0	0	0	0	0	1657921579732
1941	1802	0	0	0	0	0	0	1657921580752
1930	1800	0	0	0	0	0	0	1657921581772
1920	1793	0	0	0	0	0	0	1657921582792
1906	1785	0	0	0	0	0	0	1657921583812
1898	1780	0	0	0	0	0	0	1657921584832
1889	1777	0	0	0	0	0	0	1657921585852
1877	1775	0	0	0	0	0	0	1657921586872
1869	1774	0	0	0	0	0	0	1657921587892
1865	1773	0	0	0	0	0	0	1657921588912
1857	1773	0	0	0	0	0	0	1657921589932
1846	1772	0	0	0	0	0	0	1657921590952
1840	1772	0	0	0	0	0	0	1657921591972
1836	1771	0	0	0	0	0	0	1657921592992
1834	1767	0	0	0	0	0	0	1657921594012
1827	1760	0	0	0	0	0	0	1657921595032
1818	1754	0	0	0	0	0	0	1657921596052
1812	1750	0	0	0	0	0	0	1657921597072
1808	1748	0	0	0	0	0	0	1657921598092
1806	1746	0	0	0	0	0	0	1657921599112
1804	1745	0	0	0	0	0	0	1657921600132
1803	1744	0	0	0	0	0	0	1657921601152
1802	1744	0	0	0	0	0	0	1657921602172
1796	1744	0	0	0	0	0	0	1657921603192
1788	1744	0	0	0	0	0	0	1657921604212
1782	1744	0	0	0	0	0	0	1657921605232
1779	1744	0	0	0	0	0	0	1657921606252
1777	1744	0	0	0	0	0	0	1657921607272
1776	1744	0	0	0	0	0	0	1657921608292
1775	1744	0	0	0	0	0	0	1657921609312
1771	1744	0	0	0	0	0	0	1657921610332
1762	1744	0	0	0	0	0	0	1657921611352
1756	1743	0	0	0	0	0	0	1657921612372
1753	1743	0	0	0	0	0	0	1657921613392
1750	1743	0	0	0	0	0	0	1657921614412
1749	1742	0	0	0	0	0	0	1657921615432
1748	1741	0	0	0	0	0	0	1657921616452
1747	1738	0	0	0	0	0	0	1657921617472
1747	1736	0	0	0	0	0	0	1657921618492
1746	1735	0	0	0	0	0	0	1657921619512
1741	1729	0	0	0	0	0	0	1657921620532
1732	1724	0	0	0	0	0	0	1657921621552
1727	1721	0	0	0	0	0	0	1657921622572
