1930	2133	0	0	0	0	0	0	1657202676737
1914	2123	0	0	0	0	0	0	1657202677757
1893	2116	0	0	0	0	0	0	1657202678777
1875	2110	0	0	0	0	0	0	1657202679797
1857	2101	0	0	0	0	0	0	1657202680817
1836	2092	0	0	0	0	0	0	1657202681837
1822	2087	0	0	0	0	0	0	1657202682857
1805	2084	0	0	0	0	0	0	1657202683877
1793	2082	0	0	0	0	0	0	1657202684897
1781	2081	0	0	0	0	0	0	1657202685917
1767	2080	0	0	0	0	0	0	1657202686937
1759	2079	0	0	0	0	0	0	1657202687957
1748	2077	0	0	0	0	0	0	1657202688977
1736	2070	0	0	0	0	0	0	1657202689997
1729	2065	0	0	0	0	0	0	1657202691017
1725	2060	0	0	0	0	0	0	1657202692037
1713	2057	0	0	0	0	0	0	1657202693057
1704	2055	0	0	0	0	0	0	1657202694077
1698	2054	0	0	0	0	0	0	1657202695097
1695	2132	0	0	0	0	0	0	1657202696117
1687	2140	0	0	0	0	0	0	1657202697137
1677	2149	0	0	0	0	0	0	1657202698157
1672	2151	0	0	0	0	0	0	1657202699177
1668	2145	0	0	0	0	0	0	1657202700197
1666	2141	0	0	0	0	0	0	1657202701217
1661	2138	0	0	0	0	0	0	1657202702237
1651	2137	0	0	0	0	0	0	1657202703257
1645	2136	0	0	0	0	0	0	1657202704277
1641	2136	0	0	0	0	0	0	1657202705297
1639	2136	0	0	0	0	0	0	1657202706317
1637	2136	0	0	0	0	0	0	1657202707337
1634	2136	0	0	0	0	0	0	1657202708357
1626	2135	0	0	0	0	0	0	1657202709377
1618	2134	0	0	0	0	0	0	1657202710397
1614	2129	0	0	0	0	0	0	1657202711417
1611	2129	0	0	0	0	0	0	1657202712437
1609	2125	0	0	0	0	0	0	1657202713457
1608	2119	0	0	0	0	0	0	1657202714477
1607	2114	0	0	0	0	0	0	1657202715497
1605	2111	0	0	0	0	0	0	1657202716517
1597	2109	0	0	0	0	0	0	1657202717537
1590	2108	0	0	0	0	0	0	1657202718557
1586	2108	0	0	0	0	0	0	1657202719577
1583	2108	0	0	0	0	0	0	1657202720597
1582	2108	0	0	0	0	0	0	1657202721617
1581	2108	0	0	0	0	0	0	1657202722637
1580	2108	0	0	0	0	0	0	1657202723657
1579	2108	0	0	0	0	0	0	1657202724677
1579	2107	0	0	0	0	0	0	1657202725697
1578	2107	0	0	0	0	0	0	1657202726717
1572	2107	0	0	0	0	0	0	1657202727737
1564	2104	0	0	0	0	0	0	1657202728757
1559	2100	0	0	0	0	0	0	1657202729777
1556	2095	0	0	0	0	0	0	1657202730797
1554	2089	0	0	0	0	0	0	1657202731817
1553	2085	0	0	0	0	0	0	1657202732837
1552	2083	0	0	0	0	0	0	1657202733857
