2386	670	0	0	0	0	0	0	1660572221265
2375	666	0	0	0	0	0	0	1660572222285
2362	654	0	0	0	0	0	0	1660572223305
2349	646	0	0	0	0	0	0	1660572224325
2341	642	0	0	0	0	0	0	1660572225345
2327	639	0	0	0	0	0	0	1660572226365
2317	629	0	0	0	0	0	0	1660572227385
2311	620	0	0	0	0	0	0	1660572228405
2307	615	0	0	0	0	0	0	1660572229425
2298	612	0	0	0	0	0	0	1660572230445
2288	610	0	0	0	0	0	0	1660572231465
2282	609	0	0	0	0	0	0	1660572232485
2279	608	0	0	0	0	0	0	1660572233505
2277	607	0	0	0	0	0	0	1660572234525
2276	602	0	0	0	0	0	0	1660572235545
2273	595	0	0	0	0	0	0	1660572236565
2265	589	0	0	0	0	0	0	1660572237585
2257	585	0	0	0	0	0	0	1660572238605
2252	583	0	0	0	0	0	0	1660572239625
2249	582	0	0	0	0	0	0	1660572240645
2248	581	0	0	0	0	0	0	1660572241665
2247	580	0	0	0	0	0	0	1660572242685
2247	580	0	0	0	0	0	0	1660572243705
2246	580	0	0	0	0	0	0	1660572244725
2246	580	0	0	0	0	0	0	1660572245745
2246	580	0	0	0	0	0	0	1660572246765
2245	580	0	0	0	0	0	0	1660572247785
2241	580	0	0	0	0	0	0	1660572248805
2232	580	0	0	0	0	0	0	1660572249825
2226	580	0	0	0	0	0	0	1660572250845
2223	580	0	0	0	0	0	0	1660572251865
2221	580	0	0	0	0	0	0	1660572252885
2219	579	0	0	0	0	0	0	1660572253905
2218	578	0	0	0	0	0	0	1660572254925
2218	574	0	0	0	0	0	0	1660572255945
2218	571	0	0	0	0	0	0	1660572256965
2218	567	0	0	0	0	0	0	1660572257985
2218	563	0	0	0	0	0	0	1660572259005
2218	560	0	0	0	0	0	0	1660572260025
2218	557	0	0	0	0	0	0	1660572261045
2218	555	0	0	0	0	0	0	1660572262065
2218	554	0	0	0	0	0	0	1660572263085
2218	553	0	0	0	0	0	0	1660572264105
2217	552	0	0	0	0	0	0	1660572265125
2216	552	0	0	0	0	0	0	1660572266145
2214	552	0	0	0	0	0	0	1660572267165
2211	552	0	0	0	0	0	0	1660572268185
2209	552	0	0	0	0	0	0	1660572269205
2205	552	0	0	0	0	0	0	1660572270225
2200	552	0	0	0	0	0	0	1660572271245
2196	552	0	0	0	0	0	0	1660572272265
2194	552	0	0	0	0	0	0	1660572273285
2192	552	0	0	0	0	0	0	1660572274305
2191	552	0	0	0	0	0	0	1660572275325
2190	552	0	0	0	0	0	0	1660572276345
2190	552	0	0	0	0	0	0	1660572277365
2190	552	0	0	0	0	0	0	1660572278385
2190	552	0	0	0	0	0	0	1660572279405
2190	552	0	0	0	0	0	0	1660572280425
2190	552	0	0	0	0	0	0	1660572281445
2190	552	0	0	0	0	0	0	1660572282465
2190	552	0	0	0	0	0	0	1660572283485
2190	552	0	0	0	0	0	0	1660572284505
2190	552	0	0	0	0	0	0	1660572285525
2190	552	0	0	0	0	0	0	1660572286545
2190	552	0	0	0	0	0	0	1660572287565
2190	552	0	0	0	0	0	0	1660572288585
2190	552	0	0	0	0	0	0	1660572289605
2190	552	0	0	0	0	0	0	1660572290625
2190	552	0	0	0	0	0	0	1660572291645
2190	552	0	0	0	0	0	0	1660572292665
2190	552	0	0	0	0	0	0	1660572293685
2189	552	0	0	0	0	0	0	1660572294705
2188	552	0	0	0	0	0	0	1660572295725
2188	552	0	0	0	0	0	0	1660572296745
2186	552	0	0	0	0	0	0	1660572297765
2184	552	0	0	0	0	0	0	1660572298785
2178	552	0	0	0	0	0	0	1660572299805
2173	552	0	0	0	0	0	0	1660572300825
2169	552	0	0	0	0	0	0	1660572301845
2167	552	0	0	0	0	0	0	1660572302865
2165	552	0	0	0	0	0	0	1660572303885
2164	552	0	0	0	0	0	0	1660572304905
2163	552	0	0	0	0	0	0	1660572305925
2162	552	0	0	0	0	0	0	1660572306945
2162	552	0	0	0	0	0	0	1660572307965
2162	552	0	0	0	0	0	0	1660572308985
2162	552	0	0	0	0	0	0	1660572310005
2162	552	0	0	0	0	0	0	1660572311025
2162	552	0	0	0	0	0	0	1660572312045
2162	552	0	0	0	0	0	0	1660572313065
2162	552	0	0	0	0	0	0	1660572314085
2162	552	0	0	0	0	0	0	1660572315105
2162	552	0	0	0	0	0	0	1660572316125
2162	552	0	0	0	0	0	0	1660572317145
2162	552	0	0	0	0	0	0	1660572318165
2162	552	0	0	0	0	0	0	1660572319185
2178	552	0	0	0	0	0	0	1660572320205
2172	552	0	0	0	0	0	0	1660572321225
2168	552	0	0	0	0	0	0	1660572322245
2165	552	0	0	0	0	0	0	1660572323265
2164	552	0	0	0	0	0	0	1660572324285
2163	552	0	0	0	0	0	0	1660572325305
2162	552	0	0	0	0	0	0	1660572326325
2162	552	0	0	0	0	0	0	1660572327345
2162	552	0	0	0	0	0	0	1660572328365
2162	552	0	0	0	0	0	0	1660572329385
2162	552	0	0	0	0	0	0	1660572330405
2162	552	0	0	0	0	0	0	1660572331425
2162	552	0	0	0	0	0	0	1660572332445
2162	552	0	0	0	0	0	0	1660572333465
2162	552	0	0	0	0	0	0	1660572334485
2162	552	0	0	0	0	0	0	1660572335505
2160	552	0	0	0	0	0	0	1660572336525
2155	552	0	0	0	0	0	0	1660572337545
2149	552	0	0	0	0	0	0	1660572338565
2147	552	0	0	0	0	0	0	1660572339585
2143	552	0	0	0	0	0	0	1660572340605
2141	552	0	0	0	0	0	0	1660572341625
2138	552	0	0	0	0	0	0	1660572342645
2136	552	0	0	0	0	0	0	1660572343665
2135	552	0	0	0	0	0	0	1660572344685
2134	552	0	0	0	0	0	0	1660572345705
2134	552	0	0	0	0	0	0	1660572346725
2134	552	0	0	0	0	0	0	1660572347745
2134	552	0	0	0	0	0	0	1660572348765
2134	552	0	0	0	0	0	0	1660572349785
2134	552	0	0	0	0	0	0	1660572350805
2134	552	0	0	0	0	0	0	1660572351825
2134	552	0	0	0	0	0	0	1660572352845
2134	552	0	0	0	0	0	0	1660572353865
2134	552	0	0	0	0	0	0	1660572354885
2134	552	0	0	0	0	0	0	1660572355905
2134	552	0	0	0	0	0	0	1660572356925
2134	552	0	0	0	0	0	0	1660572357945
2134	552	0	0	0	0	0	0	1660572358965
2134	552	0	0	0	0	0	0	1660572359985
2134	552	0	0	0	0	0	0	1660572361005
2134	552	0	0	0	0	0	0	1660572362025
2134	552	0	0	0	0	0	0	1660572363045
2134	552	0	0	0	0	0	0	1660572364065
2134	552	0	0	0	0	0	0	1660572365085
2134	552	0	0	0	0	0	0	1660572366105
2134	552	0	0	0	0	0	0	1660572367125
2134	552	0	0	0	0	0	0	1660572368145
2134	552	0	0	0	0	0	0	1660572369165
2134	552	0	0	0	0	0	0	1660572370185
2134	552	0	0	0	0	0	0	1660572371205
2134	552	0	0	0	0	0	0	1660572372225
2134	552	0	0	0	0	0	0	1660572373245
2134	552	0	0	0	0	0	0	1660572374265
2134	552	0	0	0	0	0	0	1660572375285
2134	552	0	0	0	0	0	0	1660572376305
2133	552	0	0	0	0	0	0	1660572377325
2132	552	0	0	0	0	0	0	1660572378345
2130	552	0	0	0	0	0	0	1660572379365
2128	552	0	0	0	0	0	0	1660572380385
2123	552	0	0	0	0	0	0	1660572381405
2120	552	0	0	0	0	0	0	1660572382425
2117	552	0	0	0	0	0	0	1660572383445
2113	552	0	0	0	0	0	0	1660572384465
2111	552	0	0	0	0	0	0	1660572385485
2110	552	0	0	0	0	0	0	1660572386505
2109	552	0	0	0	0	0	0	1660572387525
2108	552	0	0	0	0	0	0	1660572388545
2107	552	0	0	0	0	0	0	1660572389565
2107	552	0	0	0	0	0	0	1660572390585
2107	552	0	0	0	0	0	0	1660572391605
2106	552	0	0	0	0	0	0	1660572392625
2106	552	0	0	0	0	0	0	1660572393645
2106	552	0	0	0	0	0	0	1660572394665
2106	552	0	0	0	0	0	0	1660572395685
2106	552	0	0	0	0	0	0	1660572396705
2106	552	0	0	0	0	0	0	1660572397725
2106	552	0	0	0	0	0	0	1660572398745
2106	552	0	0	0	0	0	0	1660572399765
2106	552	0	0	0	0	0	0	1660572400785
2106	552	0	0	0	0	0	0	1660572401805
2106	552	0	0	0	0	0	0	1660572402825
2106	552	0	0	0	0	0	0	1660572403845
2106	552	0	0	0	0	0	0	1660572404865
2106	552	0	0	0	0	0	0	1660572405885
2106	552	0	0	0	0	0	0	1660572406905
